Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-12-07 07:54,0.354,0.217,0,0,0,0,v
2016-12-07 08:00,0.384,0.374,0,0,0,0,v
2016-12-07 08:06,0.413,0.299,0,0,0,0,v
2016-12-07 08:12,0.407,0.322,0,0,0,0,v
2016-12-07 08:18,0.325,0.299,0,0,0,0,v
2016-12-07 08:24,0.348,0.292,0,0,0,0,v
2016-12-07 08:30,0.335,0.226,0,0,0,0,v
2016-12-07 08:36,0.344,0.292,0,0,0,0,v
2016-12-07 08:42,0.354,0.302,0,0,0,0,v
2016-12-07 08:48,0.364,0.272,0,0,0,0,v
2016-12-07 08:54,0.417,0.315,0,0,0,0,v
2016-12-07 09:00,0.299,0.276,0,0,0,0,v
2016-12-07 09:06,0.420,0.387,0,0,0,0,v
2016-12-07 09:12,0.361,0.249,0,0,0,0,v
2016-12-07 09:18,0.348,0.200,0,0,0,0,v
2016-12-07 09:24,0.397,0.226,0,0,0,0,v
2016-12-07 09:30,0.407,0.266,0,0,0,0,v
2016-12-07 09:36,0.381,0.249,0,0,0,0,v
2016-12-07 09:42,0.367,0.269,0,0,0,0,v
2016-12-07 09:48,0.407,0.390,0,0,0,0,v
2016-12-07 09:54,0.354,0.292,0,0,0,0,v
2016-12-07 10:00,0.335,0.203,0,0,0,0,v
2016-12-07 10:06,0.377,0.269,0,0,0,0,v
2016-12-07 10:12,0.505,0.318,0,0,0,0,v
2016-12-07 10:18,0.479,0.381,0,0,0,0,v
2016-12-07 10:24,0.341,0.223,0,0,0,0,v
2016-12-07 10:30,0.413,0.364,0,0,0,0,v
2016-12-07 10:36,0.397,0.325,0,0,0,0,v
2016-12-07 10:42,0.351,0.328,0,0,0,0,v
2016-12-07 10:48,0.322,0.328,0,0,0,0,v
2016-12-07 10:54,0.394,0.276,0,0,0,0,v
2016-12-07 11:00,0.361,0.335,0,0,0,0,v
2016-12-07 11:06,0.413,0.335,0,0,0,0,v
2016-12-07 11:12,0.443,0.285,0,0,0,0,v
2016-12-07 11:18,0.463,0.305,0,0,0,0,v
2016-12-07 11:24,0.436,0.371,0,0,0,0,v
2016-12-07 11:30,0.423,0.315,0,0,0,0,v
2016-12-07 11:36,0.459,0.256,0,0,0,0,v
2016-12-07 11:42,0.538,0.308,0,0,0,0,v
2016-12-07 11:48,0.486,0.335,0,0,0,0,v
2016-12-07 11:54,0.479,0.276,0,0,0,0,v
2016-12-07 12:00,0.518,0.325,0,0,0,0,v
2016-12-07 12:06,0.522,0.335,0,0,0,0,v
2016-12-07 12:12,0.554,0.266,0,0,0,0,v
2016-12-07 12:18,0.551,0.259,0,0,0,0,v
2016-12-07 12:24,0.495,0.371,0,0,0,0,v
2016-12-07 12:30,0.587,0.371,0,0,0,0,v
2016-12-07 12:36,0.554,0.279,0,0,0,0,v
2016-12-07 12:42,0.564,0.335,0,0,0,0,v
2016-12-07 12:48,0.614,0.338,0,0,0,0,v
2016-12-07 12:54,0.640,0.335,0,0,0,0,v
2016-12-07 13:00,0.604,0.338,0,0,0,0,v
2016-12-07 13:06,0.653,0.407,0,0,0,0,v
2016-12-07 13:12,0.692,0.397,0,0,0,0,v
2016-12-07 13:18,0.722,0.354,0,0,0,0,v
2016-12-07 13:24,0.584,0.381,0,0,0,0,v
2016-12-07 13:30,0.669,0.341,0,0,0,0,v
2016-12-07 13:36,0.686,0.400,0,0,0,0,v
2016-12-07 13:42,0.653,0.331,0,0,0,0,v
2016-12-07 13:48,0.686,0.305,0,0,0,0,v
2016-12-07 13:54,0.650,0.315,0,0,0,0,v
2016-12-07 14:00,0.738,0.262,0,0,0,0,v
2016-12-07 14:06,0.656,0.381,0,0,0,0,v
2016-12-07 14:12,0.673,0.328,0,0,0,0,v
2016-12-07 14:18,0.617,0.420,0,0,0,0,v
2016-12-07 14:24,0.617,0.361,0,0,0,0,v
2016-12-07 14:30,0.541,0.341,0,0,0,0,v
2016-12-07 14:36,0.653,0.351,0,0,0,0,v
2016-12-07 14:42,0.659,0.367,0,0,0,0,v
2016-12-07 14:48,0.617,0.318,0,0,0,0,v
2016-12-07 14:54,0.679,0.430,0,0,0,0,v
2016-12-07 15:00,0.663,0.308,0,0,0,0,v
2016-12-07 15:06,0.686,0.384,0,0,0,0,v
2016-12-07 15:12,0.600,0.400,0,0,0,0,v
2016-12-07 15:18,0.699,0.312,0,0,0,0,v
2016-12-07 15:24,0.696,0.367,0,0,0,0,v
2016-12-07 15:30,0.719,0.302,0,0,0,0,v
2016-12-07 15:36,0.705,0.354,0,0,0,0,v
2016-12-07 15:42,0.781,0.377,0,0,0,0,v
2016-12-07 15:48,0.814,0.295,0,0,0,0,v
2016-12-07 15:54,0.719,0.453,0,0,0,0,v
2016-12-07 16:00,0.761,0.341,0,0,0,0,v
2016-12-07 16:06,0.705,0.312,0,0,0,0,v
2016-12-07 16:12,0.709,0.299,0,0,0,0,v
2016-12-07 16:18,0.679,0.344,0,0,0,0,v
2016-12-07 16:24,0.699,0.351,0,0,0,0,v
2016-12-07 16:30,0.712,0.335,0,0,0,0,v
2016-12-07 16:36,0.797,0.331,0,0,0,0,v
2016-12-07 16:42,0.748,0.348,0,0,0,0,v
2016-12-07 16:48,0.837,0.351,0,0,0,0,v
2016-12-07 16:54,0.810,0.315,0,0,0,0,v
2016-12-07 17:00,0.843,0.322,0,0,0,0,v
2016-12-07 17:06,0.794,0.335,0,0,0,0,v
2016-12-07 17:12,0.817,0.384,0,0,0,0,v
2016-12-07 17:18,0.833,0.236,0,0,0,0,v
2016-12-07 17:24,0.843,0.259,0,0,0,0,v
2016-12-07 17:30,0.896,0.302,0,0,0,0,v
2016-12-07 17:36,0.794,0.381,0,0,0,0,v
2016-12-07 17:42,0.896,0.295,0,0,0,0,v
2016-12-07 17:48,0.896,0.187,0,0,0,0,v
2016-12-07 17:54,0.869,0.262,0,0,0,0,v
2016-12-07 18:00,0.869,0.269,0,0,0,0,v
2016-12-07 18:06,0.928,0.318,0,0,0,0,v
2016-12-07 18:12,0.873,0.292,0,0,0,0,v
2016-12-07 18:18,0.860,0.279,0,0,0,0,v
2016-12-07 18:24,0.866,0.272,0,0,0,0,v
2016-12-07 18:30,0.869,0.318,0,0,0,0,v
2016-12-07 18:36,0.853,0.312,0,0,0,0,v
2016-12-07 18:42,0.837,0.312,0,0,0,0,v
2016-12-07 18:48,0.873,0.302,0,0,0,0,v
2016-12-07 18:54,0.850,0.361,0,0,0,0,v
2016-12-07 19:00,0.810,0.404,0,0,0,0,v
2016-12-07 19:06,0.886,0.387,0,0,0,0,v
2016-12-07 19:12,0.804,0.466,0,0,0,0,v
2016-12-07 19:18,0.846,0.430,0,0,0,0,v
2016-12-07 19:24,0.804,0.318,0,0,0,0,v
2016-12-07 19:30,0.814,0.387,0,0,0,0,v
2016-12-07 19:36,0.804,0.318,0,0,0,0,v
2016-12-07 19:42,0.722,0.354,0,0,0,0,v
2016-12-07 19:48,0.673,0.384,0,0,0,0,v
2016-12-07 19:54,0.791,0.312,0,0,0,0,v
2016-12-07 20:00,0.689,0.400,0,0,0,0,v
2016-12-07 20:06,0.722,0.285,0,0,0,0,v
2016-12-07 20:12,0.702,0.404,0,0,0,0,v
2016-12-07 20:18,0.748,0.407,0,0,0,0,v
2016-12-07 20:24,0.666,0.246,0,0,0,0,v
2016-12-07 20:30,0.656,0.322,0,0,0,0,v
2016-12-07 20:36,0.679,0.312,0,0,0,0,v
2016-12-07 20:42,0.705,0.295,0,0,0,0,v
2016-12-07 20:48,0.682,0.322,0,0,0,0,v
2016-12-07 20:54,0.630,0.213,0,0,0,0,v
2016-12-07 21:00,0.702,0.266,0,0,0,0,v
2016-12-07 21:06,0.722,0.282,0,0,0,0,v
2016-12-07 21:12,0.692,0.282,0,0,0,0,v
2016-12-07 21:18,0.650,0.276,0,0,0,0,v
2016-12-07 21:24,0.643,0.269,0,0,0,0,v
2016-12-07 21:30,0.741,0.318,0,0,0,0,v
2016-12-07 21:36,0.653,0.266,0,0,0,0,v
2016-12-07 21:42,0.653,0.308,0,0,0,0,v
2016-12-07 21:48,0.614,0.135,0,0,0,0,v
2016-12-07 21:54,0.653,0.177,0,0,0,0,v
2016-12-07 22:00,0.633,0.236,0,0,0,0,v
2016-12-07 22:06,0.604,0.249,0,0,0,0,v
2016-12-07 22:12,0.610,0.207,0,0,0,0,v
2016-12-07 22:18,0.577,0.207,0,0,0,0,v
2016-12-07 22:24,0.561,0.236,0,0,0,0,v
2016-12-07 22:30,0.617,0.190,0,0,0,0,v
2016-12-07 22:36,0.551,0.194,0,0,0,0,v
2016-12-07 22:42,0.594,0.240,0,0,0,0,v
2016-12-07 22:48,0.610,0.174,0,0,0,0,v
2016-12-07 22:54,0.646,0.190,0,0,0,0,v
2016-12-07 23:00,0.571,0.246,0,0,0,0,v
2016-12-07 23:06,0.600,0.200,0,0,0,0,v
2016-12-07 23:12,0.627,0.266,0,0,0,0,v
2016-12-07 23:18,0.587,0.180,0,0,0,0,v
2016-12-07 23:24,0.597,0.276,0,0,0,0,v
2016-12-07 23:30,0.610,0.348,0,0,0,0,v
2016-12-07 23:36,0.561,0.269,0,0,0,0,v
2016-12-07 23:42,0.545,0.207,0,0,0,0,v
2016-12-07 23:48,0.620,0.180,0,0,0,0,v
2016-12-07 23:54,0.620,0.269,0,0,0,0,v
2016-12-08 00:00,0.630,0.220,0,0,0,0,v
2016-12-08 00:06,0.623,0.164,0,0,0,0,v
2016-12-08 00:12,0.604,0.292,0,0,0,0,v
2016-12-08 00:18,0.581,0.203,0,0,0,0,v
2016-12-08 00:24,0.535,0.308,0,0,0,0,v
2016-12-08 00:30,0.607,0.289,0,0,0,0,v
2016-12-08 00:36,0.584,0.217,0,0,0,0,v
2016-12-08 00:42,0.584,0.180,0,0,0,0,v
2016-12-08 00:48,0.551,0.167,0,0,0,0,v
2016-12-08 00:54,0.568,0.266,0,0,0,0,v
2016-12-08 01:00,0.584,0.259,0,0,0,0,v
2016-12-08 01:06,0.591,0.305,0,0,0,0,v
2016-12-08 01:12,0.541,0.190,0,0,0,0,v
2016-12-08 01:18,0.614,0.266,0,0,0,0,v
2016-12-08 01:24,0.522,0.318,0,0,0,0,v
2016-12-08 01:30,0.564,0.217,0,0,0,0,v
2016-12-08 01:36,0.518,0.207,0,0,0,0,v
2016-12-08 01:42,0.535,0.253,0,0,0,0,v
2016-12-08 01:48,0.528,0.217,0,0,0,0,v
2016-12-08 01:54,0.505,0.246,0,0,0,0,v
2016-12-08 02:00,0.525,0.289,0,0,0,0,v
2016-12-08 02:06,0.551,0.184,0,0,0,0,v
2016-12-08 02:12,0.492,0.174,0,0,0,0,v
2016-12-08 02:18,0.509,0.256,0,0,0,0,v
2016-12-08 02:24,0.482,0.197,0,0,0,0,v
2016-12-08 02:30,0.515,0.197,0,0,0,0,v
2016-12-08 02:36,0.482,0.144,0,0,0,0,v
2016-12-08 02:42,0.463,0.203,0,0,0,0,v
2016-12-08 02:48,0.535,0.226,0,0,0,0,v
2016-12-08 02:54,0.502,0.200,0,0,0,0,v
2016-12-08 03:00,0.515,0.262,0,0,0,0,v
2016-12-08 03:06,0.531,0.259,0,0,0,0,v
2016-12-08 03:12,0.489,0.256,0,0,0,0,v
2016-12-08 03:18,0.495,0.233,0,0,0,0,v
2016-12-08 03:24,0.482,0.220,0,0,0,0,v
2016-12-08 03:30,0.449,0.233,0,0,0,0,v
2016-12-08 03:36,0.482,0.203,0,0,0,0,v
2016-12-08 03:42,0.459,0.256,0,0,0,0,v
2016-12-08 03:48,0.443,0.220,0,0,0,0,v
2016-12-08 03:54,0.436,0.180,0,0,0,0,v
2016-12-08 04:00,0.486,0.240,0,0,0,0,v
2016-12-08 04:06,0.459,0.148,0,0,0,0,v
2016-12-08 04:12,0.456,0.187,0,0,0,0,v
2016-12-08 04:18,0.446,0.220,0,0,0,0,v
2016-12-08 04:24,0.472,0.253,0,0,0,0,v
2016-12-08 04:30,0.440,0.308,0,0,0,0,v
2016-12-08 04:36,0.443,0.233,0,0,0,0,v
2016-12-08 04:42,0.469,0.230,0,0,0,0,v
2016-12-08 04:48,0.463,0.344,0,0,0,0,v
2016-12-08 04:54,0.476,0.190,0,0,0,0,v
2016-12-08 05:00,0.535,0.269,0,0,0,0,v
2016-12-08 05:06,0.466,0.240,0,0,0,0,v
2016-12-08 05:12,0.433,0.243,0,0,0,0,v
2016-12-08 05:18,0.433,0.282,0,0,0,0,v
2016-12-08 05:24,0.427,0.223,0,0,0,0,v
2016-12-08 05:30,0.387,0.197,0,0,0,0,v
2016-12-08 05:36,0.417,0.246,0,0,0,0,v
2016-12-08 05:42,0.423,0.262,0,0,0,0,v
2016-12-08 05:48,0.436,0.226,0,0,0,0,v
2016-12-08 05:54,0.518,0.243,0,0,0,0,v
2016-12-08 06:00,0.489,0.318,0,0,0,0,v
2016-12-08 06:06,0.492,0.220,0,0,0,0,v
2016-12-08 06:12,0.482,0.249,0,0,0,0,v
2016-12-08 06:18,0.528,0.282,0,0,0,0,v
2016-12-08 06:24,0.531,0.184,0,0,0,0,v
2016-12-08 06:30,0.505,0.256,0,0,0,0,v
2016-12-08 06:36,0.515,0.220,0,0,0,0,v
2016-12-08 06:42,0.535,0.223,0,0,0,0,v
2016-12-08 06:48,0.486,0.269,0,0,0,0,v
2016-12-08 06:54,0.538,0.194,0,0,0,0,v
2016-12-08 07:00,0.525,0.269,0,0,0,0,v
2016-12-08 07:06,0.561,0.348,0,0,0,0,v
2016-12-08 07:12,0.558,0.223,0,0,0,0,v
2016-12-08 07:18,0.502,0.240,0,0,0,0,v
2016-12-08 07:24,0.495,0.262,0,0,0,0,v
2016-12-08 07:30,0.525,0.243,0,0,0,0,v
2016-12-08 07:36,0.531,0.233,0,0,0,0,v
2016-12-08 07:42,0.548,0.217,0,0,0,0,v
2016-12-08 07:48,0.512,0.243,0,0,0,0,v
2016-12-08 07:54,0.509,0.233,0,0,0,0,v
2016-12-08 08:00,0.466,0.295,0,0,0,0,v
2016-12-08 08:06,0.499,0.249,0,0,0,0,v
2016-12-08 08:12,0.492,0.305,0,0,0,0,v
2016-12-08 08:18,0.476,0.266,0,0,0,0,v
2016-12-08 08:24,0.492,0.157,0,0,0,0,v
2016-12-08 08:30,0.518,0.236,0,0,0,0,v
2016-12-08 08:36,0.479,0.266,0,0,0,0,v
2016-12-08 08:42,0.440,0.197,0,0,0,0,v
2016-12-08 08:48,0.505,0.243,0,0,0,0,v
2016-12-08 08:54,0.446,0.256,0,0,0,0,v
2016-12-08 09:00,0.482,0.269,0,0,0,0,v
2016-12-08 09:06,0.591,0.240,0,0,0,0,v
2016-12-08 09:12,0.574,0.220,0,0,0,0,v
2016-12-08 09:18,0.535,0.230,0,0,0,0,v
2016-12-08 09:24,0.499,0.259,0,0,0,0,v
2016-12-08 09:30,0.554,0.174,0,0,0,0,v
2016-12-08 09:36,0.535,0.213,0,0,0,0,v
2016-12-08 09:42,0.525,0.233,0,0,0,0,v
2016-12-08 09:48,0.558,0.180,0,0,0,0,v
2016-12-08 09:54,0.522,0.210,0,0,0,0,v
2016-12-08 10:00,0.538,0.180,0,0,0,0,v
2016-12-08 10:06,0.600,0.171,0,0,0,0,v
2016-12-08 10:12,0.587,0.190,0,0,0,0,v
2016-12-08 10:18,0.518,0.164,0,0,0,0,v
2016-12-08 10:24,0.564,0.148,0,0,0,0,v
2016-12-08 10:30,0.587,0.226,0,0,0,0,v
2016-12-08 10:36,0.594,0.295,0,0,0,0,v
2016-12-08 10:42,0.587,0.190,0,0,0,0,v
2016-12-08 10:48,0.548,0.246,0,0,0,0,v
2016-12-08 10:54,0.574,0.180,0,0,0,0,v
2016-12-08 11:00,0.591,0.210,0,0,0,0,v
2016-12-08 11:06,0.646,0.194,0,0,0,0,v
2016-12-08 11:12,0.594,0.207,0,0,0,0,v
2016-12-08 11:18,0.620,0.223,0,0,0,0,v
2016-12-08 11:24,0.673,0.249,0,0,0,0,v
2016-12-08 11:30,0.669,0.187,0,0,0,0,v
2016-12-08 11:36,0.636,0.230,0,0,0,0,v
2016-12-08 11:42,0.620,0.318,0,0,0,0,v
2016-12-08 11:48,0.659,0.269,0,0,0,0,v
2016-12-08 11:54,0.643,0.226,0,0,0,0,v
2016-12-08 12:00,0.673,0.230,0,0,0,0,v
2016-12-08 12:06,0.689,0.203,0,0,0,0,v
2016-12-08 12:12,0.676,0.171,0,0,0,0,v
2016-12-08 12:18,0.673,0.256,0,0,0,0,v
2016-12-08 12:24,0.689,0.305,0,0,0,0,v
2016-12-08 12:30,0.696,0.190,0,0,0,0,v
2016-12-08 12:36,0.689,0.223,0,0,0,0,v
2016-12-08 12:42,0.666,0.167,0,0,0,0,v
2016-12-08 12:48,0.732,0.236,0,0,0,0,v
2016-12-08 12:54,0.689,0.233,0,0,0,0,v
2016-12-08 13:00,0.712,0.194,0,0,0,0,v
2016-12-08 13:06,0.712,0.262,0,0,0,0,v
2016-12-08 13:12,0.758,0.190,0,0,0,0,v
2016-12-08 13:18,0.696,0.295,0,0,0,0,v
2016-12-08 13:24,0.702,0.292,0,0,0,0,v
2016-12-08 13:30,0.738,0.259,0,0,0,0,v
2016-12-08 13:36,0.758,0.223,0,0,0,0,v
2016-12-08 13:42,0.774,0.279,0,0,0,0,v
2016-12-08 13:48,0.745,0.223,0,0,0,0,v
2016-12-08 13:54,0.764,0.256,0,0,0,0,v
2016-12-08 14:00,0.755,0.174,0,0,0,0,v
2016-12-08 14:06,0.738,0.148,0,0,0,0,v
2016-12-08 14:12,0.814,0.171,0,0,0,0,v
2016-12-08 14:18,0.784,0.361,0,0,0,0,v
2016-12-08 14:24,0.745,0.249,0,0,0,0,v
2016-12-08 14:30,0.732,0.272,0,0,0,0,v
2016-12-08 14:36,0.722,0.233,0,0,0,0,v
2016-12-08 14:42,0.719,0.164,0,0,0,0,v
2016-12-08 14:48,0.761,0.194,0,0,0,0,v
2016-12-08 14:54,0.738,0.171,0,0,0,0,v
2016-12-08 15:00,0.728,0.180,0,0,0,0,v
2016-12-08 15:06,0.696,0.230,0,0,0,0,v
2016-12-08 15:12,0.709,0.203,0,0,0,0,v
2016-12-08 15:18,0.705,0.207,0,0,0,0,v
2016-12-08 15:24,0.679,0.272,0,0,0,0,v
2016-12-08 15:30,0.728,0.240,0,0,0,0,v
2016-12-08 15:36,0.719,0.220,0,0,0,0,v
2016-12-08 15:42,0.722,0.203,0,0,0,0,v
2016-12-08 15:48,0.728,0.285,0,0,0,0,v
2016-12-08 15:54,0.686,0.207,0,0,0,0,v
2016-12-08 16:00,0.702,0.148,0,0,0,0,v
2016-12-08 16:06,0.751,0.197,0,0,0,0,v
2016-12-08 16:12,0.728,0.200,0,0,0,0,v
2016-12-08 16:18,0.778,0.197,0,0,0,0,v
2016-12-08 16:24,0.735,0.299,0,0,0,0,v
2016-12-08 16:30,0.722,0.187,0,0,0,0,v
2016-12-08 16:36,0.778,0.154,0,0,0,0,v
2016-12-08 16:42,0.771,0.302,0,0,0,0,v
2016-12-08 16:48,0.771,0.187,0,0,0,0,v
2016-12-08 16:54,0.712,0.240,0,0,0,0,v
2016-12-08 17:00,0.758,0.207,0,0,0,0,v
2016-12-08 17:06,0.732,0.236,0,0,0,0,v
2016-12-08 17:12,0.735,0.180,0,0,0,0,v
2016-12-08 17:18,0.738,0.217,0,0,0,0,v
2016-12-08 17:24,0.801,0.233,0,0,0,0,v
2016-12-08 17:30,0.722,0.187,0,0,0,0,v
2016-12-08 17:36,0.771,0.174,0,0,0,0,v
2016-12-08 17:42,0.764,0.210,0,0,0,0,v
2016-12-08 17:48,0.758,0.243,0,0,0,0,v
2016-12-08 17:54,0.755,0.223,0,0,0,0,v
2016-12-08 18:00,0.791,0.207,0,0,0,0,v
2016-12-08 18:06,0.781,0.220,0,0,0,0,v
2016-12-08 18:12,0.774,0.220,0,0,0,0,v
2016-12-08 18:18,0.738,0.276,0,0,0,0,v
2016-12-08 18:24,0.791,0.213,0,0,0,0,v
2016-12-08 18:30,0.755,0.213,0,0,0,0,v
2016-12-08 18:36,0.807,0.200,0,0,0,0,v
2016-12-08 18:42,0.758,0.230,0,0,0,0,v
2016-12-08 18:48,0.761,0.148,0,0,0,0,v
2016-12-08 18:54,0.774,0.203,0,0,0,0,v
2016-12-08 19:00,0.758,0.243,0,0,0,0,v
2016-12-08 19:06,0.764,0.138,0,0,0,0,v
2016-12-08 19:12,0.764,0.128,0,0,0,0,v
2016-12-08 19:18,0.768,0.180,0,0,0,0,v
2016-12-08 19:24,0.705,0.177,0,0,0,0,v
2016-12-08 19:30,0.761,0.174,0,0,0,0,v
2016-12-08 19:36,0.748,0.194,0,0,0,0,v
2016-12-08 19:42,0.755,0.161,0,0,0,0,v
2016-12-08 19:48,0.732,0.190,0,0,0,0,v
2016-12-08 19:54,0.719,0.197,0,0,0,0,v
2016-12-08 20:00,0.735,0.154,0,0,0,0,v
2016-12-08 20:06,0.682,0.157,0,0,0,0,v
2016-12-08 20:12,0.679,0.161,0,0,0,0,v
2016-12-08 20:18,0.738,0.151,0,0,0,0,v
2016-12-08 20:24,0.751,0.148,0,0,0,0,v
2016-12-08 20:30,0.673,0.144,0,0,0,0,v
2016-12-08 20:36,0.689,0.148,0,0,0,0,v
2016-12-08 20:42,0.715,0.148,0,0,0,0,v
2016-12-08 20:48,0.705,0.095,0,0,0,0,v
2016-12-08 20:54,0.630,0.148,0,0,0,0,v
2016-12-08 21:00,0.620,0.128,0,0,0,0,v
2016-12-08 21:06,0.607,0.144,0,0,0,0,v
2016-12-08 21:12,0.633,0.108,0,0,0,0,v
2016-12-08 21:18,0.591,0.128,0,0,0,0,v
2016-12-08 21:24,0.554,0.131,0,0,0,0,v
2016-12-08 21:30,0.568,0.125,0,0,0,0,v
2016-12-08 21:36,0.538,0.141,0,0,0,0,v
2016-12-08 21:42,0.551,0.144,0,0,0,0,v
2016-12-08 21:48,0.568,0.141,0,0,0,0,v
2016-12-08 21:54,0.541,0.115,0,0,0,0,v
2016-12-08 22:00,0.548,0.108,0,0,0,0,v
2016-12-08 22:06,0.568,0.118,0,0,0,0,v
2016-12-08 22:12,0.505,0.174,0,0,0,0,v
2016-12-08 22:18,0.535,0.079,0,0,0,0,v
2016-12-08 22:24,0.482,0.102,0,0,0,0,v
2016-12-08 22:30,0.518,0.121,0,0,0,0,v
2016-12-08 22:36,0.518,0.131,0,0,0,0,v
2016-12-08 22:42,0.518,0.118,0,0,0,0,v
2016-12-08 22:48,0.499,0.115,0,0,0,0,v
2016-12-08 22:54,0.492,0.128,0,0,0,0,v
2016-12-08 23:00,0.463,0.095,0,0,0,0,v
2016-12-08 23:06,0.482,0.125,0,0,0,0,v
2016-12-08 23:12,0.502,0.154,0,0,0,0,v
2016-12-08 23:18,0.512,0.102,0,0,0,0,v
2016-12-08 23:24,0.472,0.154,0,0,0,0,v
2016-12-08 23:30,0.512,0.112,0,0,0,0,v
2016-12-08 23:36,0.505,0.115,0,0,0,0,v
2016-12-08 23:42,0.531,0.138,0,0,0,0,v
2016-12-08 23:48,0.509,0.131,0,0,0,0,v
2016-12-08 23:54,0.551,0.131,0,0,0,0,v
2016-12-09 00:00,0.512,0.135,0,0,0,0,v
2016-12-09 00:06,0.528,0.115,0,0,0,0,v
2016-12-09 00:12,0.561,0.144,0,0,0,0,v
2016-12-09 00:18,0.502,0.131,0,0,0,0,v
2016-12-09 00:24,0.479,0.112,0,0,0,0,v
2016-12-09 00:30,0.509,0.138,0,0,0,0,v
2016-12-09 00:36,0.502,0.128,0,0,0,0,v
2016-12-09 00:42,0.505,0.174,0,0,0,0,v
2016-12-09 00:48,0.476,0.154,0,0,0,0,v
2016-12-09 00:54,0.525,0.171,0,0,0,0,v
2016-12-09 01:00,0.535,0.141,0,0,0,0,v
2016-12-09 01:06,0.505,0.141,0,0,0,0,v
2016-12-09 01:12,0.489,0.197,0,0,0,0,v
2016-12-09 01:18,0.495,0.144,0,0,0,0,v
2016-12-09 01:24,0.486,0.194,0,0,0,0,v
2016-12-09 01:30,0.446,0.135,0,0,0,0,v
2016-12-09 01:36,0.449,0.128,0,0,0,0,v
2016-12-09 01:42,0.472,0.115,0,0,0,0,v
2016-12-09 01:48,0.492,0.121,0,0,0,0,v
2016-12-09 01:54,0.446,0.144,0,0,0,0,v
2016-12-09 02:00,0.453,0.154,0,0,0,0,v
2016-12-09 02:06,0.466,0.105,0,0,0,0,v
2016-12-09 02:12,0.440,0.151,0,0,0,0,v
2016-12-09 02:18,0.472,0.154,0,0,0,0,v
2016-12-09 02:24,0.433,0.098,0,0,0,0,v
2016-12-09 02:30,0.423,0.157,0,0,0,0,v
2016-12-09 02:36,0.443,0.128,0,0,0,0,v
2016-12-09 02:42,0.446,0.164,0,0,0,0,v
2016-12-09 02:48,0.400,0.125,0,0,0,0,v
2016-12-09 02:54,0.413,0.102,0,0,0,0,v
2016-12-09 03:00,0.400,0.135,0,0,0,0,v
2016-12-09 03:06,0.371,0.121,0,0,0,0,v
2016-12-09 03:12,0.397,0.138,0,0,0,0,v
2016-12-09 03:18,0.404,0.125,0,0,0,0,v
2016-12-09 03:24,0.377,0.157,0,0,0,0,v
2016-12-09 03:30,0.417,0.118,0,0,0,0,v
2016-12-09 03:36,0.400,0.138,0,0,0,0,v
2016-12-09 03:42,0.364,0.141,0,0,0,0,v
2016-12-09 03:48,0.420,0.118,0,0,0,0,v
2016-12-09 03:54,0.387,0.128,0,0,0,0,v
2016-12-09 04:00,0.381,0.115,0,0,0,0,v
2016-12-09 04:06,0.394,0.092,0,0,0,0,v
2016-12-09 04:12,0.390,0.105,0,0,0,0,v
2016-12-09 04:18,0.384,0.105,0,0,0,0,v
2016-12-09 04:24,0.390,0.121,0,0,0,0,v
2016-12-09 04:30,0.463,0.138,0,0,0,0,v
2016-12-09 04:36,0.440,0.161,0,0,0,0,v
2016-12-09 04:42,0.466,0.125,0,0,0,0,v
2016-12-09 04:48,0.413,0.131,0,0,0,0,v
2016-12-09 04:54,0.430,0.128,0,0,0,0,v
2016-12-09 05:00,0.443,0.125,0,0,0,0,v
2016-12-09 05:06,0.472,0.151,0,0,0,0,v
2016-12-09 05:12,0.476,0.128,0,0,0,0,v
2016-12-09 05:18,0.486,0.082,0,0,0,0,v
2016-12-09 05:24,0.482,0.112,0,0,0,0,v
2016-12-09 05:30,0.515,0.144,0,0,0,0,v
2016-12-09 05:36,0.482,0.135,0,0,0,0,v
2016-12-09 05:42,0.512,0.102,0,0,0,0,v
2016-12-09 05:48,0.528,0.098,0,0,0,0,v
2016-12-09 05:54,0.551,0.164,0,0,0,0,v
2016-12-09 06:00,0.531,0.190,0,0,0,0,v
2016-12-09 06:06,0.558,0.203,0,0,0,0,v
2016-12-09 06:12,0.551,0.121,0,0,0,0,v
2016-12-09 06:18,0.577,0.102,0,0,0,0,v
2016-12-09 06:24,0.531,0.141,0,0,0,0,v
2016-12-09 06:30,0.571,0.144,0,0,0,0,v
2016-12-09 06:36,0.577,0.105,0,0,0,0,v
2016-12-09 06:42,0.554,0.148,0,0,0,0,v
2016-12-09 06:48,0.591,0.141,0,0,0,0,v
2016-12-09 06:54,0.574,0.138,0,0,0,0,v
2016-12-09 07:00,0.620,0.108,0,0,0,0,v
2016-12-09 07:06,0.659,0.131,0,0,0,0,v
2016-12-09 07:12,0.607,0.098,0,0,0,0,v
2016-12-09 07:18,0.571,0.135,0,0,0,0,v
2016-12-09 07:24,0.614,0.105,0,0,0,0,v
2016-12-09 07:30,0.610,0.148,0,0,0,0,v
2016-12-09 07:36,0.633,0.118,0,0,0,0,v
2016-12-09 07:42,0.669,0.164,0,0,0,0,v
2016-12-09 07:48,0.653,0.144,0,0,0,0,v
2016-12-09 07:54,0.656,0.177,0,0,0,0,v
